num_expediente,fecha,hora,localizacion,numero,cod_distrito,distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona,rango_edad,sexo,cod_lesividad,lesividad,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga
2022S022730,8/5/2022,0:05:00,CALL. EMBAJADORES / CALL. JAIME EL CONQUISTADOR,134,2,ARGANZUELA,Alcance,NULL,Bicicleta,Conductor,De 25 a 29 años,Mujer,NULL,NULL,"440,793,697","4,472,205,392",N,NULL
2022S022755,8/5/2022,10:30:00,"TRVA. IVAN DE VARGAS, 3",3,11,CARABANCHEL,Atropello a persona,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,"438,656,881","4,472,765,136",N,NULL
2022S022755,8/5/2022,10:30:00,"TRVA. IVAN DE VARGAS, 3",3,11,CARABANCHEL,Atropello a persona,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,14,Sin asistencia sanitaria,"438,656,881","4,472,765,136",N,NULL
2022S022755,8/5/2022,10:30:00,"TRVA. IVAN DE VARGAS, 3",3,11,CARABANCHEL,Atropello a persona,Despejado,Bicicleta,Peatón,De 55 a 59 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,"438,656,881","4,472,765,136",N,NULL
2022S022756,8/5/2022,9:24:00,"AVDA. MANZANARES, 26",26,10,LATINA,Atropello a persona,Despejado,Bicicleta,Conductor,Más de 74 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,"438,704,529","4,473,219,930",N,NULL
2022S022756,8/5/2022,9:24:00,"AVDA. MANZANARES, 26",26,10,LATINA,Atropello a persona,Despejado,Bicicleta,Peatón,De 70 a 74 años,Hombre,14,Sin asistencia sanitaria,"438,704,529","4,473,219,930",N,NULL
2022S022759,8/5/2022,10:15:00,"AVDA. FRANCISCO JAVIER SAENZ DE OIZA, 154",154,16,HORTALEZA,Caída,Despejado,Bicicleta,Conductor,De 65 a 69 años,Hombre,2,Ingreso inferior o igual a 24 horas,"447,923,749","4,483,301,193",N,NULL
2022S022778,8/5/2022,14:45:00,"CALL. ISLA DE JAVA, 33",33,8,FUENCARRAL-EL PARDO,Caída,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,2,Ingreso inferior o igual a 24 horas,"442,229,078","4,482,211,059",N,NULL
2022S022818,8/6/2022,8:35:00,AVDA. NICETO ALCALA ZAMORA / CTRA. ACCESO A LA ESTACION DE AUTOBUSES DE LA E.M.T.,3,16,HORTALEZA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,"444,947,533","4,481,407,319",N,NULL
2022S022821,8/6/2022,7:20:00,"CALL. TOLEDO, 74",74,1,CENTRO,Choque contra obstáculo fijo,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Hombre,2,Ingreso inferior o igual a 24 horas,"439,761,301","4,473,441,136",N,NULL
2022S022827,8/6/2022,13:45:00,CALL. LUIS MITJANS / AVDA. CIUDAD DE BARCELONA,1,3,RETIRO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,"443,026,668","4,472,320,488",N,NULL
2022S022882,8/6/2022,22:10:00,"PASEO. PONTONES, 11",11,2,ARGANZUELA,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 21 a 24 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,"439,467,899","4,473,063,573",N,NULL
2022S022921,8/8/2022,12:33:00,"IDB. PARQUE ENRIQUE TIERNO GALVAN, 0",0,2,ARGANZUELA,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,2,Ingreso inferior o igual a 24 horas,"441,788,753","4,471,284,822",N,NULL
2022S022950,8/8/2022,21:50:00,CALL. SAN BERNARDO / CALL. GRAN VIA,8,1,CENTRO,Atropello a persona,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,"439,951,081","4,474,801,704",N,NULL
2022S022950,8/8/2022,21:50:00,CALL. SAN BERNARDO / CALL. GRAN VIA,8,1,CENTRO,Atropello a persona,Despejado,Bicicleta,Peatón,De 21 a 24 años,Hombre,14,Sin asistencia sanitaria,"439,951,081","4,474,801,704",N,NULL
2022S022970,8/9/2022,7:45:00,"RONDA. SEGOVIA, 37B",37B,1,CENTRO,Alcance,Despejado,Bicicleta,Conductor,De 30 a 34 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,"439,101,875","4,473,542,372",N,NULL
2022S022975,8/9/2022,11:20:00,CALL. CASTILLO DE CANDANCHU / CALL. PUENTE LA REINA,8A,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,"442,564,388","4,483,662,295",N,NULL
2022S023042,8/10/2022,19:42:00,"CALL. LEONARDO PRIETO CASTRO, 6",6,9,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,2,Ingreso inferior o igual a 24 horas,"438,600,967","4,478,336,409",N,NULL
2022S023074,8/11/2022,17:55:00,CALL. FLAUTAS / CALL. CLARINETES,9,10,LATINA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,"435,062,144","4,469,091,340",N,NULL
2022S023135,8/11/2022,20:58:00,"CALL. PICO DE LOS ARTILLEROS, 84",84,14,MORATALAZ,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,"445,720,592","4,472,999,524",N,NULL
2022S023143,8/12/2022,20:50:00,CALL. PRINCESA / PLAZA. ESPAÑA,2,1,CENTRO,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 18 a 20 años,Hombre,NULL,NULL,"439,601,676","4,475,127,428",N,NULL
2022S023181,8/13/2022,13:15:00,CALL. SANTURCE / CALL. BERASTEGUI,11,15,CIUDAD LINEAL,Atropello a persona,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,"445,771,219","4,475,194,479",N,NULL
2022S023181,8/13/2022,13:15:00,CALL. SANTURCE / CALL. BERASTEGUI,11,15,CIUDAD LINEAL,Atropello a persona,Despejado,Bicicleta EPAC (pedaleo asistido),Peatón,De 45 a 49 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,"445,771,219","4,475,194,479",N,NULL
2022S023248,8/14/2022,11:08:00,CALL. TUCAN / CALL. CONDOR,11,11,CARABANCHEL,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,1,Atención en urgencias sin posterior ingreso,"437,236,558","4,471,325,365",N,NULL
2022S023292,8/13/2022,11:45:00,PQUE. CASA DE CAMPO / ANILLO CICLISTA,0,9,MONCLOA-ARAVACA,Colisión frontal,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,"437,349,817","4,476,081,879",N,NULL
2022S023292,8/13/2022,11:45:00,PQUE. CASA DE CAMPO / ANILLO CICLISTA,0,9,MONCLOA-ARAVACA,Colisión frontal,Despejado,Bicicleta,Conductor,Desconocido,Desconocido,NULL,NULL,"437,349,817","4,476,081,879",N,NULL
2022S023304,8/15/2022,19:17:00,CALL. PRINCESA / CALL. HILARION ESLAVA,70,7,CHAMBERÍ,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 21 a 24 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,"439,191,871","4,475,913,257",N,NULL
2022S023322,8/16/2022,8:55:00,CALL. O'DONNELL / CALL. FERNAN GONZALEZ,36,3,RETIRO,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,"442,789,188","4,474,743,995",N,NULL
2022S023348,8/15/2022,12:58:00,CALL. MORALZARZAL / CALL. LA MASO,80,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,"439,782,849","4,482,744,588",N,NULL
2022S023380,8/16/2022,18:50:00,"CALL. SILVA, 2",2,1,CENTRO,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 40 a 44 años,Hombre,1,Atención en urgencias sin posterior ingreso,"439,941,965","4,474,683,920",N,NULL
2022S023382,8/15/2022,22:30:00,"CALL. ALCALA, 22",22,1,CENTRO,Atropello a persona,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,14,Sin asistencia sanitaria,"440,715,992","4,474,389,061",N,NULL
2022S023382,8/15/2022,22:30:00,"CALL. ALCALA, 22",22,1,CENTRO,Atropello a persona,Despejado,Bicicleta,Peatón,De 15 a 17 años,Mujer,NULL,NULL,"440,715,992","4,474,389,061",N,NULL
2022S023397,8/17/2022,7:38:00,CALL. CAMINO DE LOS VINATEROS / CALL. CORREGIDOR DIEGO DE VALDERRABANO,7,14,MORATALAZ,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,1,Atención en urgencias sin posterior ingreso,"444,160,830","4,473,558,441",N,NULL
2022S023428,8/17/2022,14:50:00,"CALL. INFANTA MERCEDES, 37",37,6,TETUÁN,Alcance,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,NULL,NULL,"440,785,186","4,478,597,997",N,NULL
2022S023439,8/17/2022,18:45:00,PLAZA. INDEPENDENCIA / CALL. SALUSTIANO OLOZAGA,2,4,SALAMANCA,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 55 a 59 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,"441,540,051","4,474,637,240",N,NULL
2022S023594,8/20/2022,2:00:00,PLAZA. SAN JUAN DE LA CRUZ / PASEO. CASTELLANA,1,7,CHAMBERÍ,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,14,Sin asistencia sanitaria,"441,297,948","4,476,954,142",N,NULL
2022S023594,8/20/2022,2:00:00,PLAZA. SAN JUAN DE LA CRUZ / PASEO. CASTELLANA,1,7,CHAMBERÍ,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,1,Atención en urgencias sin posterior ingreso,"441,297,948","4,476,954,142",N,NULL
2022S023605,8/17/2022,7:35:00,PASEO. EXTREMADURA / CALL. AYTONA,443,10,LATINA,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,2,Ingreso inferior o igual a 24 horas,"433,726,823","4,471,190,520",N,NULL
2022S023659,8/21/2022,17:44:00,CALL. OFELIA NIETO / CALL. ALONSO NUÑEZ,10,6,TETUÁN,Caída,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,1,Atención en urgencias sin posterior ingreso,"439,750,713","4,478,903,788",N,NULL
2022S023736,8/22/2022,13:45:00,"PASEO. RECOLETOS, 2",2,4,SALAMANCA,Atropello a persona,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,"441,271,815","4,474,605,030",N,NULL
2022S023736,8/22/2022,13:45:00,"PASEO. RECOLETOS, 2",2,4,SALAMANCA,Atropello a persona,Despejado,Bicicleta,Peatón,De 40 a 44 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,"441,271,815","4,474,605,030",N,NULL
2022S023740,8/23/2022,11:08:00,AVD. DEMOCRACIA FAROLA Nº 111,25,19,VICÁLVARO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 70 a 74 años,Hombre,14,Sin asistencia sanitaria,"447,510,005","4,471,485,991",N,NULL
2022S023750,8/23/2022,15:22:00,GTA. PUENTE DE SEGOVIA / PASEO. ERMITA DEL SANTO,1,10,LATINA,Colisión frontal,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 55 a 59 años,Mujer,2,Ingreso inferior o igual a 24 horas,"438,577,107","4,473,961,970",N,NULL
2022S023768,8/23/2022,19:40:00,"CALL. GRAN VIA, 1",1,1,CENTRO,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 40 a 44 años,Mujer,6,Asistencia sanitaria inmediata en centro de salud o mutua,"440,869,702","4,474,493,038",N,NULL
2022S023826,8/24/2022,22:25:00,"CALL. OLIVAR, 47",47,1,CENTRO,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 35 a 39 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,"440,490,190","4,473,403,623",N,NULL
2022S023875,8/25/2022,20:30:00,CMNO. HUMERA / CTRA. SOMOSAGUAS,0,9,MONCLOA-ARAVACA,Colisión frontal,Despejado,Bicicleta,Conductor,De 21 a 24 años,Mujer,1,Atención en urgencias sin posterior ingreso,"433,863,449","4,474,982,146",N,NULL
2022S023875,8/25/2022,20:30:00,CMNO. HUMERA / CTRA. SOMOSAGUAS,0,9,MONCLOA-ARAVACA,Colisión frontal,Despejado,Bicicleta,Conductor,De 45 a 49 años,Mujer,14,Sin asistencia sanitaria,"433,863,449","4,474,982,146",N,NULL
2022S023925,8/26/2022,17:30:00,"CALL. O'DONNELL, 46",46,3,RETIRO,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,5,Asistencia sanitaria ambulatoria con posterioridad,"442,898,645","4,474,737,955",N,NULL
2022S024024,8/28/2022,12:05:00,GTA. PUENTE DE SEGOVIA / GTA. PUENTE DE SEGOVIA,1,10,LATINA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,2,Ingreso inferior o igual a 24 horas,"438,582,178","4,473,961,597",N,NULL
2022S024061,8/29/2022,8:28:00,GTA. LUIS ROSALES / CALL. LOPEZ DE HOYOS,0,16,HORTALEZA,Caída,LLuvia intensa,Bicicleta,Conductor,De 45 a 49 años,Mujer,3,Ingreso superior a 24 horas,"444,536,250","4,479,753,981",N,NULL
2022S024063,8/29/2022,8:30:00,CALL. ANTONIO PEREZ / CALL. GABRIEL LOBO,20,5,CHAMARTÍN,Caída,LLuvia intensa,Bicicleta EPAC (pedaleo asistido),Conductor,De 45 a 49 años,Hombre,2,Ingreso inferior o igual a 24 horas,"442,204,995","4,477,073,665",N,NULL
2022S024071,8/29/2022,8:55:00,LATINA,150,10,LATINA,Caída,NULL,Bicicleta,Conductor,De 65 a 69 años,Hombre,NULL,NULL,"435,991,447","4,472,395,758",N,NULL
2022S024087,8/28/2022,22:00:00,"PQUE. MADRID RIO, +00450I",+00450I,2,ARGANZUELA,Atropello a persona,Despejado,Bicicleta,Conductor,Desconocido,Desconocido,NULL,NULL,"439,197,612","4,472,359,074",NULL,NULL
2022S024087,8/28/2022,22:00:00,"PQUE. MADRID RIO, +00450I",+00450I,2,ARGANZUELA,Atropello a persona,Despejado,Bicicleta,Peatón,De 21 a 24 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,"439,197,612","4,472,359,074",N,NULL
2022S024113,8/29/2022,19:30:00,ANILLO CICLISTA PK 39.200,3,9,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,"434,278,908","4,472,736,656",N,NULL
2022S024128,8/29/2022,23:20:00,CMNO GANAPANES,3,8,FUENCARRAL-EL PARDO,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Mujer,2,Ingreso inferior o igual a 24 horas,"439,412,910","4,480,368,950",N,NULL
2022S024202,8/30/2022,20:45:00,CALL. BOYER / CALL. VIGIL,1,19,VICÁLVARO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,2,Ingreso inferior o igual a 24 horas,"450,241,732","4,472,878,025",N,NULL
2022S024205,8/30/2022,21:05:00,CALL. SEGOVIA / CALL. JUAN DUQUE,69,2,ARGANZUELA,Alcance,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,NULL,NULL,"438,962,184","4,473,938,244",N,NULL
2022S024503,8/31/2022,10:15:00,"AVDA. ANDES, 50. FAROLA 75",50,16,HORTALEZA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,1,Atención en urgencias sin posterior ingreso,"447,601,791","4,478,738,037",N,NULL
2022S024509,8/30/2022,19:50:00,"CALL. CARTAGENA, 111",111,5,CHAMARTÍN,Choque contra obstáculo fijo,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,"442,804,585","4,476,873,373",N,NULL
2022S024548,8/31/2022,20:00:00,CALL. CASTELLFLORITE / CALL. VIA CARPETANA,1,11,CARABANCHEL,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 50 a 54 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,"437,236,781","4,471,747,405",N,NULL
2022S024703,9/1/2022,14:25:00,CALL. SOR ANGELA DE LA CRUZ / CALL. BRAVO MURILLO,43,6,TETUÁN,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Mujer,6,Asistencia sanitaria inmediata en centro de salud o mutua,"440,797,265","4,479,104,248",N,NULL
2022S024718,9/1/2022,17:50:00,"CALL. PRINCIPE DE VERGARA, 253",253,5,CHAMARTÍN,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,"442,577,954","4,478,551,334",N,NULL
2022S024730,9/2/2022,7:59:00,CALL. SAN ROQUE / CALL. PEZ,20,1,CENTRO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,1,Atención en urgencias sin posterior ingreso,"440,254,379","4,474,940,372",N,NULL
2022S024778,9/2/2022,15:10:00,"CALL. GENERAL RICARDOS, 190",190,11,CARABANCHEL,Colisión lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,1,Atención en urgencias sin posterior ingreso,"437,576,486","4,470,878,534",N,NULL
2022S024831,9/2/2022,23:30:00,CALL. JOSE ORTEGA Y GASSET / PASEO. CASTELLANA,2,4,SALAMANCA,Choque contra obstáculo fijo,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,2,Ingreso inferior o igual a 24 horas,"441,602,832","4,475,754,030",N,NULL
2022S024832,9/3/2022,5:50:00,"PASEO. INFANTA ISABEL, 7",7,3,RETIRO,Colisión lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,2,Ingreso inferior o igual a 24 horas,"441,479,954","4,473,237,861",N,NULL
2022S024846,9/3/2022,16:00:00,"CALL. AGUSTIN DURAN, 29",29,4,SALAMANCA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,Desconocido,Mujer,14,Sin asistencia sanitaria,"442,881,197","4,476,413,195",N,NULL
2022S024850,9/3/2022,16:45:00,"CALL. ANTONIO LOPEZ, 254A",254A,12,USERA,Colisión frontal,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,14,Sin asistencia sanitaria,"440,963,762","4,470,115,541",S,NULL
2022S024874,9/3/2022,22:44:00,"AVDA. MENENDEZ PELAYO, 71",71,3,RETIRO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,"442,606,870","4,473,620,823",N,NULL
2022S024913,9/4/2022,9:50:00,"AUTOV. M-607, +01750S",+01750S,8,FUENCARRAL-EL PARDO,Caída,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,"439,945,320","4,489,606,451",N,NULL
2022S024932,9/4/2022,19:20:00,"AVDA. GRAN VIA DEL SURESTE, 38",38,18,VILLA DE VALLECAS,Atropello a persona,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,"449,664,622","4,467,766,616",N,NULL
2022S024932,9/4/2022,19:20:00,"AVDA. GRAN VIA DEL SURESTE, 38",38,18,VILLA DE VALLECAS,Atropello a persona,Despejado,Bicicleta,Peatón,De 40 a 44 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,"449,664,622","4,467,766,616",N,NULL
2022S024937,9/4/2022,20:45:00,CALL. FUENTE CARRANTONA / AVDA. DOCTOR GARCIA TAPIA,1,14,MORATALAZ,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,3,Ingreso superior a 24 horas,"446,440,190","4,473,217,320",N,NULL
2022S024964,9/4/2022,11:10:00,"GTA. S.A.R. DON JUAN DE BORBON Y BATTEMBERG, 1",1,21,BARAJAS,Colisión frontal,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,14,Sin asistencia sanitaria,"447,858,768","4,479,001,595",N,NULL
2022S024969,9/5/2022,11:40:00,"CALL. RAIMUNDO FERNANDEZ VILLAVERDE, 33",33,6,TETUÁN,Colisión lateral,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,14,Sin asistencia sanitaria,"440,609,965","4,477,582,774",N,NULL
2022S025014,9/6/2022,0:55:00,"PASEO. ERMITA DEL SANTO, 17",17,10,LATINA,Choque contra obstáculo fijo,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,1,Atención en urgencias sin posterior ingreso,"438,599,029","4,473,391,068",N,NULL
2022S025022,9/6/2022,8:00:00,"AVDA. LUIS ARAGONES, 6",6,20,SAN BLAS-CANILLEJAS,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,2,Ingreso inferior o igual a 24 horas,"449,202,189","4,476,181,643",N,NULL
2022S025147,9/6/2022,19:50:00,CALL. CONCEPCION JERONIMA / CALL. EL SALVADOR,25,1,CENTRO,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 21 a 24 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,"440,077,891","4,473,945,976",N,NULL
2022S025198,9/6/2022,23:30:00,MADRID,1,9,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,"438,726,977","4,474,483,643",N,NULL
2022S025210,9/7/2022,8:45:00,CALL. CEA BERMUDEZ / CALL. VALLEHERMOSO,1,7,CHAMBERÍ,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,5,Asistencia sanitaria ambulatoria con posterioridad,"439,930,034","4,476,699,065",N,NULL
2022S025238,9/7/2022,11:01:00,CALL. VIDAUBA / CALL. RODRIGO DE ARANA,12,10,LATINA,Caída,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,"435,306,720","4,470,322,041",N,NULL
2022S025257,9/7/2022,0:05:00,"CALL. ENCOMIENDA DE PALACIOS, 35",35,14,MORATALAZ,Caída,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,NULL,NULL,"445,462,458","4,472,416,673",S,NULL
2022S025323,9/7/2022,17:35:00,CALL. SANTOÑA / CALL. MARINA USERA,27,12,USERA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,"439,402,434","4,470,376,285",N,NULL
2022S025335,9/7/2022,19:25:00,"CENTR. MATADERO MADRID, 0",0,2,ARGANZUELA,Atropello a persona,Despejado,Bicicleta,Conductor,De 10 a 14 años,Mujer,6,Asistencia sanitaria inmediata en centro de salud o mutua,"440,827,612","4,471,403,339",N,NULL
2022S025335,9/7/2022,19:25:00,"CENTR. MATADERO MADRID, 0",0,2,ARGANZUELA,Atropello a persona,Despejado,Bicicleta,Peatón,Más de 74 años,Mujer,6,Asistencia sanitaria inmediata en centro de salud o mutua,"440,827,612","4,471,403,339",N,NULL
2022S025340,9/7/2022,20:30:00,"PASEO. CHOPERA, 4",4,2,ARGANZUELA,Caída,Nublado,Bicicleta,Conductor,De 50 a 54 años,Hombre,NULL,NULL,"440,470,572","4,471,907,806",N,NULL
2022S025494,9/7/2022,21:05:00,"CALL. GAZANIA, 2",2,9,MONCLOA-ARAVACA,Atropello a animal,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,2,Ingreso inferior o igual a 24 horas,"435,242,174","4,476,911,903",N,NULL
2022S025497,9/7/2022,20:00:00,"CALL. CAMINO DE LOS VINATEROS, 1",1,14,MORATALAZ,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 18 a 20 años,Hombre,14,Sin asistencia sanitaria,"443,737,877","4,473,585,096",N,NULL
2022S025618,9/8/2022,19:20:00,"AVDA. FRANCISCO JAVIER SAENZ DE OIZA, 15",15,16,HORTALEZA,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,"446,170,499","4,483,203,591",N,NULL
2022S025745,9/9/2022,14:50:00,"CTRA. RODAJOS, 2",2,9,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,3,Ingreso superior a 24 horas,"434,399,454","4,473,774,564",N,NULL
2022S025836,9/10/2022,9:55:00,CMNO. PERALES / CALL. SAN MAXIMO,48B,12,USERA,Caída,Despejado,Bicicleta,Conductor,De 60 a 64 años,Mujer,1,Atención en urgencias sin posterior ingreso,"441,325,492","4,470,176,638",N,NULL
2022S025843,9/10/2022,9:55:00,"AVDA. LAS FUERZAS ARMADAS, 152",152,16,HORTALEZA,Caída,Despejado,Bicicleta,Conductor,De 60 a 64 años,Mujer,2,Ingreso inferior o igual a 24 horas,"446,580,142","4,481,795,637",N,NULL
2022S025846,9/10/2022,12:00:00,CERCANÍAS DE TORRE CONTRAINCENDIOS. CASA DE CAMPO,2,9,MONCLOA-ARAVACA,Atropello a persona,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,14,Sin asistencia sanitaria,"434,484,997","4,473,793,497",N,NULL
2022S025846,9/10/2022,12:00:00,CERCANÍAS DE TORRE CONTRAINCENDIOS. CASA DE CAMPO,2,9,MONCLOA-ARAVACA,Atropello a persona,Despejado,Bicicleta,Peatón,De 50 a 54 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,"434,484,997","4,473,793,497",N,NULL
2022S025849,9/10/2022,15:25:00,CALL. ATOCHA / RONDA. ATOCHA,127,1,CENTRO,Caída,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,5,Asistencia sanitaria ambulatoria con posterioridad,"441,255,523","4,473,362,641",N,NULL
